fichier|dynamique_brut|dynamique_text|dynamique_type
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"">naîtrait <perc type=""axiol"">spontanément</perc></dyn>"|naîtrait spontanément|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"" n=1>réutiliser <lieu type=""obj"" n=1>un patrimoine</lieu></dyn>"|réutiliser un patrimoine|rep
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" proces=""durr"" n=1><lieu type=""obj"" n=1>grands territoires</lieu> en mutation</dyn>"|grands territoires en mutation|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=3>extension interne de <lieu type=""obj"" n=3>la ville</lieu></dyn>"|extension interne de la ville|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""modif"">Transformer <lieu type=""obj"">une grande filature</lieu></dyn>"|Transformer une grande filature|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"">réappropriation de <lieu type=""obj"">l’espace</lieu></dyn>"|réappropriation de l’espace|rep
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"">production de <lieu type=""obj""><res>la ville</res></lieu></dyn>"|production de la ville|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"">transformer</dyn>"|transformer|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""modif""><lieu type=""obj"">la gare de Liège</lieu>, transformée</dyn>"|la gare de Liège, transformée|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" proces=""dur"" n=1>mise en œuvre d’<lieu type=""obj"" n=1>infrastructures « égocentrées »</lieu></dyn>"|mise en œuvre d’infrastructures « égocentrées »|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"" n=2>recomposition et de redistribution de <lieu type=""obj"" n=2>l’espace public</lieu></dyn>"|recomposition et de redistribution de l’espace public|rep
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>projet du <lieu type=""obj"" n=3>tramway de Caen</lieu></dyn>"|projet du tramway de Caen|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif""><perc type=""axiol"" pol=""pos"">embellissement</perc></dyn>"|embellissement|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"" n=1>modernisation</dyn>"|modernisation|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"" n=2><perc type=""axiol"" pol=""pos"" n=2>embellissement</perc></dyn>"|embellissement|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""modif"" n=3><perc type=""axiol"" pol=""neg"" n=3>a dénaturé</perc> <lieu type=""obj"" n=3>un grand nombre de lieux simples</lieu></dyn>"|a dénaturé un grand nombre de lieux simples|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"">développement urbain</dyn>"|développement urbain|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>cette ville</res> nouvelle</lieu>, <perc type=""axiol"" pol=""pos"" n=1>claire et bien dessinée</perc></dyn>"|cette ville nouvelle, claire et bien dessinée|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""modif"" n=2>donner de l’épaisseur au <lieu type=""obj"" n=2>centre-ville</lieu></dyn>"|donner de l’épaisseur au centre-ville|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" proces=""dur"" n=3>une transformation <perc type=""axiol"" n=3>mesurée</perc> qui est menée</dyn>"|une transformation mesurée qui est menée|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"">le renouvellement urbain</dyn>"|le renouvellement urbain|rep
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj"">corridors</lieu> de développement</dyn>"|corridors de développement|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"" n=1>La reconquête des <lieu type=""obj"" n=1>boulevards du XVIIIe siècle</lieu></dyn>"|La reconquête des boulevards du XVIIIe siècle|rep
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"" n=3>la transformation d’<lieu type=""obj"" n=3>une infrastructure</lieu></dyn>"|la transformation d’une infrastructure|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" proces=""inch"">le déclencheur d’un vaste programme de modernisation des <lieu type=""obj"">équipements collectifs publics ou privés</lieu></dyn>"|le déclencheur d’un vaste programme de modernisation des équipements collectifs publics ou privés|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"">renouvellement urbain</dyn>"|renouvellement urbain|rep
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"">la réparation</dyn>"|la réparation|rep
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"">mutation</dyn>"|mutation|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""destr"" n=1>la démolition</dyn>"|la démolition|dest
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"" n=2>remise en cause d’<lieu type=""obj"" n=2>une forme urbaine</lieu></dyn>"|remise en cause d’une forme urbaine|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""destr"">la démolition</dyn>"|la démolition|dest
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"" n=1>réinstaller <lieu type=""obj"" n=1><res n=1>une pièce urbaine exemplaire</res></lieu></dyn>"|réinstaller une pièce urbaine exemplaire|rep
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>conçue</dyn>"|conçue|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">Construites</dyn>"|Construites|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"" n=1>la reconstitution du <lieu type=""obj"" n=1>parc de logements</lieu></dyn>"|la reconstitution du parc de logements|rep
2005-Reichen_CE_Oct23.txt|"<dyn nature=""abs"" n=2>jachères ou d’occupation temporaire des <lieu type=""obj"" n=2>sols</lieu></dyn>"|jachères ou d’occupation temporaire des sols|ab
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"" n=1><perc type=""axiol"" pol=""neg"" n=1>L’obsolescence</perc> <tps n=1>rapide</tps> des <lieu type=""obj"" n=1>grands ensembles</lieu></dyn>"|L’obsolescence rapide des grands ensembles|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""maint"" n=2>la permanence d’<lieu type=""obj"" n=2>un cadre physique</lieu></dyn>"|la permanence d’un cadre physique|main
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"">reconstruire <tps axe_temp=""fut"" type=""dur"">en dix ans</tps> les bases d’<lieu>un grand paysage</lieu></dyn>"|reconstruire en dix ans les bases d’un grand paysage|rep
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1,2>Le projet du Centre des technologies de l’environnement d’Oberhausen</lieu></dyn>"|Le projet du Centre des technologies de l’environnement d’Oberhausen|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><perc type=""autre"" n=2>avons eu</perc> à concevoir</dyn>"|avons eu à concevoir|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""modif"">était transformé</dyn>"|était transformé|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""termin"">la livraison des <lieu type=""obj""><res>bâtiments</res></lieu></dyn>"|la livraison des bâtiments|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">D’autres grands développements ont été <tps>ensuite</tps> réalisés</dyn>"|D’autres grands développements ont été ensuite réalisés|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"">générer <tps>ensuite</tps> des développements <perc type=""axiol"" pol=""neg"">contradictoires</perc></dyn>"|générer ensuite des développements contradictoires|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""repr"" proces=""iter"">des projets liés à la reconquête des <lieu type=""obj"">zones portuaires</lieu></dyn>"|des projets liés à la reconquête des zones portuaires|rep
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>la tour</res></lieu> – construite</dyn>"|la tour – construite|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=2><perc type=""autre"" n=2>permet</perc> de composer <lieu type=""obj"" n=2><res n=2>un espace inédit</res></lieu></dyn>"|permet de composer un espace inédit|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"">produire <lieu type=""obj""><res>la ville</res></lieu></dyn>"|produire la ville|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"">le projet de transformation de <lieu type=""obj"">la côte du Falaire</lieu></dyn>"|le projet de transformation de la côte du Falaire|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"">retrouve son lien</dyn>"|retrouve son lien|rep
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"" n=2>sa transformation</dyn>"|sa transformation|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" proces=""dur"">un processus de transformation</dyn>"|un processus de transformation|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=1>construire <lieu type=""obj"" n=1><res n=1>une « fondation pour le futur »</res></lieu></dyn>"|construire une « fondation pour le futur »|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=2>ont été installés</dyn>"|ont été installés|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><perc type=""autre"">sans pourtant pouvoir</perc> la concevoir entièrement</dyn>"|sans pourtant pouvoir la concevoir entièrement|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""repr"" proces=""iter"" n=1>Redessiner <lieu type=""obj"" n=1>la mer</lieu></dyn>"|Redessiner la mer|rep
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=2>relier <lieu type=""obj"" n=2>la côte</lieu> <lieu type=""loc"" n=2>à la ville</lieu></dyn>"|relier la côte à la ville|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""modif"" n=3>résorption des <lieu type=""obj"" n=3>grandes infrastructures routières</lieu></dyn>"|résorption des grandes infrastructures routières|modi
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=5>produire <lieu type=""obj"" n=5><res n=5>un espace « capable »</res></lieu></dyn>"|produire un espace « capable »|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=1>extension par cercles radioconcentriques</dyn>"|extension par cercles radioconcentriques|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=2>organisant de nouveaux liens entre <lieu type=""obj"" n=2>les communes</lieu></dyn>"|organisant de nouveaux liens entre les communes|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">les développements <tps axe_temp=""fut"">futurs</tps></dyn>"|les développements futurs|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><perc type=""axiol"">lutte</perc> contre l’étalement urbain</dyn>"|lutte contre l’étalement urbain|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">projets établissant de nouvelles relations entre ville et nature</dyn>"|projets établissant de nouvelles relations entre ville et nature|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">en proposant <lieu type=""obj"">de nouvelles formes urbaines</lieu></dyn>"|en proposant de nouvelles formes urbaines|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""modif"">a changé</dyn>"|a changé|modi
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">concevoir <lieu type=""obj"">l’espace</lieu></dyn>"|concevoir l’espace|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"" n=1>le développement</dyn>"|le développement|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""destr"" n=2>la table rase</dyn>"|la table rase|dest
2005-Reichen_CE_Oct23.txt|"<dyn nature=""maint"" n=3>la « sanctuarisation » des valeurs patrimoniales</dyn>"|la « sanctuarisation » des valeurs patrimoniales|main
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">penser de nouveaux modes de développement</dyn>"|penser de nouveaux modes de développement|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><perc type=""autre"">peut</perc> se définir <lieu type=""obj"">l’espace public</lieu></dyn>"|peut se définir l’espace public|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""maint""><lieu type=""obj"">une forme urbaine</lieu> stabilisée et patrimoniale</dyn>"|une forme urbaine stabilisée et patrimoniale|main
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">concevoir <lieu type=""obj""><res>des formes urbaines denses et compactes</res></lieu></dyn>"|concevoir des formes urbaines denses et compactes|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""dur"">voit s’installer</dyn>"|voit s’installer|cre
2005-Reichen_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>formes extrêmes</res></lieu> conçues</dyn>"|formes extrêmes conçues|cre
2005-Reichen_CE_Oct23.txt|"<dyn nature=""crea"">production de <lieu type=""obj""><res>l’espace urbain</res></lieu></dyn>"|production de l’espace urbain|cre
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""crea"">construire <lieu type=""obj"">la ville</lieu></dyn>"|construire la ville|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""modif"" n=1>transformait <lieu type=""obj"" n=1>des appartements</lieu></dyn>"|transformait des appartements|modi
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""maint"" n=2>en ne gardant que <lieu type=""obj"" n=2>l’enveloppe des murs</lieu> et <lieu type=""obj"" n=2>les structures porteuses</lieu></dyn>"|en ne gardant que l’enveloppe des murs et les structures porteuses|main
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""modif"" n=1>la transformation</dyn>"|la transformation|modi
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""crea"" n=2>l’invention</dyn>"|l’invention|cre
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""crea"" n=3>la conception</dyn>"|la conception|cre
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""crea"" n=1>se constituer</dyn>"|se constituer|cre
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""modif"" n=2>se transformer</dyn>"|se transformer|modi
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""crea""><perc type=""autre"">voulait</perc> créer <lieu type=""obj""><res>de véritables espaces publics</res></lieu> : <lieu type=""obj""><res>la rue</res></lieu>, <lieu type=""obj""><res>le parc< :res></lieu></dyn>"|voulait créer de véritables espaces publics : la rue, le parc|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"">l’arrivée du <lieu type=""obj"">grand centre commercial</lieu></dyn>"|l’arrivée du grand centre commercial|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>la conception du <lieu type=""obj"" n=1>parc de la Villeneuve</lieu></dyn>"|la conception du parc de la Villeneuve|cre
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter"" n=2><perc type=""autre"" n=2>devait</perc> requalifier <lieu type=""obj"" n=2>l’Urbain</lieu></dyn>"|devait requalifier l’Urbain|rep
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=""1"">Réalisé</dyn>"|Réalisé|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=""2""><lieu type=""obj"" n=""2""><res n=2>ce parc</res></lieu>, construit</dyn>"|ce parc, construit|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=""3""><lieu type=""obj"" n=""3"">quartier</lieu> à venir</dyn>"|quartier à venir|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=""1"">la création d’<lieu type=""obj"" n=""1""><res n=1>un parc forestier</res></lieu></dyn>"|la création d’un parc forestier|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""repr"" proces=""iter"" n=""2"">réactualiser l’imaginaire des <dyn accompli=""oui"" nature=""destr"" n=""3""><lieu type=""obj"" n=""2,3"">grandes forêts de Bondy et de Sevran</lieu>, en partie disparues</dyn>"|réactualiser l’imaginaire des grandes forêts de Bondy et de Sevran, en partie disparues|rep
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=""1""><perc type=""autre"" n=1>fallait</perc> concevoir <lieu type=""obj"" n=1>un enchaînement d’espaces « capables »</lieu></dyn>"|fallait concevoir un enchaînement d’espaces « capables »|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""progr"">serait équipée progressivement</dyn>"|serait équipée progressivement|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=""2"">la plantation de <lieu type=""obj"" n=2>400 000 très jeunes arbres</lieu></dyn>"|la plantation de 400 000 très jeunes arbres|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>la conception des <lieu type=""obj"" n=""2"">paysages</lieu></dyn>"|la conception des paysages|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""abs"">ne serait pas <perc type=""axiol"" pol=""neg"">bousculée</perc></dyn>"|ne serait pas bousculée|ab
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""abs"" n=1><perc type=""axiol"" pol=""neg"" n=1>ne pas déranger</perc> <lieu type=""obj"" n=1>le sol</lieu></dyn>"|ne pas déranger le sol|ab
2003-Corajoud_CE_Oct23.txt|"<dyn nature=""crea"" n=2>poser des objets<dyn>, mais de <dyn nature=""abs"" n=3>s’en abstenir</dyn>"|poser des objets, mais de s’en abstenir|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=""1"">travaux réalisés en plusieurs tranches</dyn>"|travaux réalisés en plusieurs tranches|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=""2""><lieu type=""obj"" n=2>neuf tranches</lieu> <tps axe_temp=""pres"" n=""2"">actuellement</tps> réalisées</dyn>"|neuf tranches actuellement réalisées|cre
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif""><perc type=""axiol"" pol=""pos"">l’amélioration</perc> et à la transformation des <lieu type=""obj"">lieux</lieu></dyn>"|l’amélioration et à la transformation des lieux|modi
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" n=""2"">perdurent</dyn>"|perdurent|main
2003-Corajoud_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"" n=""1"">la sauvegarde des <lieu type=""obj"" n=""1"">murs</lieu></dyn>"|la sauvegarde des murs|main
